stock,industry_code,industry_name,implement_date
850,C17,纺织业,1998/10/7
851,C30,非金属矿物制品业,1998/6/9
851,I64,互联网和相关服务,2011/4/26
851,F52,零售业,2012/10/26
852,C35,专用设备制造业,1998/11/26
856,C30,非金属矿物制品业,1998/8/13
856,C35,专用设备制造业,2011/8/4
858,C14,食品制造业,1998/4/27
858,C15,酒、饮料和精制茶制造业,2012/10/26
859,C29,橡胶和塑料制品业,1998/11/19
860,A01,农业,1998/11/4
860,C13,农副食品加工业,2012/10/26
860,C15,酒、饮料和精制茶制造业,2016/7/20
861,C30,非金属矿物制品业,1998/10/28
861,F52,零售业,2010/11/17
861,K70,房地产业,2012/10/26
861,L72,商务服务业,2013/10/12
862,C40,仪器仪表制造业,1998/9/15
862,C34,通用设备制造业,2010/8/14
862,D44,电力、热力生产和供应业,2015/7/20
863,I64,互联网和相关服务,1997/9/25
863,K70,房地产业,2012/4/25
866,C25,石油加工、炼焦及核燃料加工业,1998/5/12
868,C36,汽车制造业,1997/7/25
869,C15,酒、饮料和精制茶制造业,2000/10/26
875,D44,电力、热力生产和供应业,2002/9/26
876,C13,农副食品加工业,1998/3/11
877,C30,非金属矿物制品业,1999/1/7
878,C32,有色金属冶炼及压延加工业,1998/6/2
880,C34,通用设备制造业,1998/4/2
881,S90,综合,1998/9/2
881,C26,化学原料及化学制品制造业,2018/7/30
882,F51,批发业,1998/6/16
882,K70,房地产业,2012/10/26
882,L72,商务服务业,2017/6/1
883,C36,汽车制造业,1998/5/19
883,D44,电力、热力生产和供应业,2011/5/4
885,C30,非金属矿物制品业,1999/3/19
885,G54,道路运输业,2018/1/19
886,G58,装卸搬运和运输代理业,1998/1/23
886,K70,房地产业,2012/10/26
887,C37,铁路、船舶、航空航天和其它运输设备制造业,1998/12/3
887,C29,橡胶和塑料制品业,2010/3/2
888,L72,商务服务业,1997/10/21
888,N78,公共设施管理业,2012/10/26
889,F51,批发业,1997/12/18
889,F52,零售业,2002/8/26
889,I65,软件和信息技术服务业,2016/7/20
890,C33,金属制品业,1999/1/19
892,I63,电信、广播电视和卫星传输服务,1999/1/15
892,R86,广播、电视、电影和影视录音制作业,2017/2/16
893,C38,电气机械及器材制造业,1998/12/24
893,C13,农副食品加工业,2010/1/5
893,C26,化学原料及化学制品制造业,2020/7/14
895,C13,农副食品加工业,1998/12/10
897,N78,公共设施管理业,1999/4/22
897,K70,房地产业,2010/4/1
898,C31,黑色金属冶炼及压延加工业,1997/12/25
899,D44,电力、热力生产和供应业,1997/11/26
900,G58,装卸搬运和运输代理业,1999/1/28
900,G54,道路运输业,2012/10/26
901,C40,仪器仪表制造业,1999/4/1
901,C37,铁路、船舶、航空航天和其它运输设备制造业,2012/10/26
901,C36,汽车制造业,2020/7/14
902,C18,纺织服装、服饰业,1999/4/8
902,F51,批发业,2012/10/26
902,C26,化学原料及化学制品制造业,2014/4/3
903,C34,通用设备制造业,1999/4/15
905,G58,装卸搬运和运输代理业,1999/4/29
905,G55,水上运输业,2012/10/26
906,F51,批发业,1999/7/7
908,C34,通用设备制造业,1999/2/3
908,C27,医药制造业,2015/7/20
909,C39,计算机、通信和其他电子设备制造业,1999/5/7
909,K70,房地产业,2012/10/26
909,S90,综合,2013/6/28
909,K70,房地产业,2019/7/11
910,C22,造纸及纸制品业,1999/6/30
910,C20,木材加工及木、竹、藤、棕、草制品业,2010/10/10
911,C13,农副食品加工业,1999/5/27
912,C26,化学原料及化学制品制造业,1999/6/3
913,C37,铁路、船舶、航空航天和其它运输设备制造业,1999/5/14
915,S90,综合,1999/6/9
915,C27,医药制造业,2011/3/10
916,G58,装卸搬运和运输代理业,1999/9/27
916,G54,道路运输业,2012/10/26
917,R86,广播、电视、电影和影视录音制作业,1999/3/25
917,I63,电信、广播电视和卫星传输服务,2012/10/26
918,A05,农、林、牧、渔服务业,1999/7/20
918,K70,房地产业,2009/10/20
919,C27,医药制造业,1999/11/18
920,C37,铁路、船舶、航空航天和其它运输设备制造业,1999/6/16
920,C26,化学原料及化学制品制造业,2016/7/20
921,C38,电气机械及器材制造业,1999/7/13
922,C38,电气机械及器材制造业,1999/6/18
923,C35,专用设备制造业,1999/7/14
923,B08,黑色金属矿采选业,2018/1/19
925,C39,计算机、通信和其他电子设备制造业,1999/6/11
925,C35,专用设备制造业,2009/7/16
926,C33,金属制品业,1999/6/18
926,K70,房地产业,2007/10/22
927,C36,汽车制造业,1999/7/27
927,G53,铁路运输业,2021/1/25
927,F51,批发业,2021/7/19
928,C30,非金属矿物制品业,1999/3/12
928,E48,土木工程建筑业,2015/1/23
929,C15,酒、饮料和精制茶制造业,1999/6/23
930,C14,食品制造业,1999/7/12
930,C26,化学原料及化学制品制造业,2012/10/26
931,N78,公共设施管理业,1999/7/12
931,K70,房地产业,2010/8/17
931,E49,建筑安装业,2012/10/26
931,S90,综合,2015/1/22
931,C27,医药制造业,2018/7/30
932,C31,黑色金属冶炼及压延加工业,1999/8/3
933,C32,有色金属冶炼及压延加工业,1999/8/31
935,C30,非金属矿物制品业,1999/8/24
936,C28,化学纤维制造业,1999/8/10
937,B06,煤炭开采和洗选业,1999/9/9
938,I64,互联网和相关服务,1999/11/4
938,C39,计算机、通信和其他电子设备制造业,2012/10/26
939,D44,电力、热力生产和供应业,1999/9/23
939,B06,煤炭开采和洗选业,2012/10/26
939,D44,电力、热力生产和供应业,2015/7/20
948,I65,软件和信息技术服务业,1999/10/14
949,C28,化学纤维制造业,1999/10/21
950,C26,化学原料及化学制品制造业,1999/9/16
950,F51,批发业,2018/1/19
951,C36,汽车制造业,1999/11/25
952,C27,医药制造业,1999/11/12
953,C26,化学原料及化学制品制造业,1999/12/2
953,C27,医药制造业,2021/7/19
955,C41,其他制造业,1999/12/9
955,C18,纺织服装、服饰业,2010/8/28
955,C17,纺织业,2012/10/26
956,B07,石油和天然气开采业,1999/11/10
957,C36,汽车制造业,2000/1/13
958,D44,电力、热力生产和供应业,1999/12/23
958,J69,其他金融业,2020/4/14
959,C31,黑色金属冶炼及压延加工业,1999/12/16
960,C32,有色金属冶炼及压延加工业,2000/2/21
961,C31,黑色金属冶炼及压延加工业,2000/3/1
961,E47,房屋建筑业,2009/7/15
961,E48,土木工程建筑业,2012/10/26
961,K70,房地产业,2018/7/30
962,C32,有色金属冶炼及压延加工业,2000/1/20
963,C27,医药制造业,2000/1/27
963,F51,批发业,2010/11/12
963,F52,零售业,2012/10/26
965,K70,房地产业,2000/4/6
966,D44,电力、热力生产和供应业,2000/3/16
967,C34,通用设备制造业,2000/3/30
967,C38,电气机械及器材制造业,2010/8/23
967,N77,生态保护和环境治理业,2019/4/19
968,B06,煤炭开采和洗选业,2000/6/22
968,C25,石油加工、炼焦及核燃料加工业,2012/10/26
968,B06,煤炭开采和洗选业,2015/7/20
968,B07,石油和天然气开采业,2017/6/1
969,C41,其他制造业,2000/5/29
969,C33,金属制品业,2011/10/21
970,C32,有色金属冶炼及压延加工业,2000/4/20
970,C39,计算机、通信和其他电子设备制造业,2010/11/10
971,C17,纺织业,2000/4/27
971,I65,软件和信息技术服务业,2016/1/25
972,A01,农业,2000/9/26
972,C13,农副食品加工业,2010/8/19
973,C29,橡胶和塑料制品业,2000/5/25
975,N78,公共设施管理业,2000/6/8
975,B09,有色金属矿采选业,2012/10/26
976,C17,纺织业,2000/6/1
976,C28,化学纤维制造业,2010/8/12
976,C37,铁路、船舶、航空航天和其它运输设备制造业,2017/9/11
977,C39,计算机、通信和其他电子设备制造业,2000/6/8
978,L72,商务服务业,2000/5/18
978,N78,公共设施管理业,2012/10/26
979,C26,化学原料及化学制品制造业,2000/6/16
979,K70,房地产业,2010/2/25
980,C40,仪器仪表制造业,2000/6/16
980,C36,汽车制造业,2012/10/26
981,C39,计算机、通信和其他电子设备制造业,2000/6/22
981,K70,房地产业,2011/8/26
981,C36,汽车制造业,2018/7/30
982,C17,纺织业,2000/7/6
983,B06,煤炭开采和洗选业,2000/7/26
985,C26,化学原料及化学制品制造业,2000/7/26
987,F52,零售业,2000/7/18
987,J67,资本市场服务,2017/9/11
987,J69,其他金融业,2020/7/14
988,C39,计算机、通信和其他电子设备制造业,2000/6/8
989,C27,医药制造业,2000/6/28
990,C27,医药制造业,2000/7/6
990,C26,化学原料及化学制品制造业,2012/10/26
993,D44,电力、热力生产和供应业,2000/7/31
995,C15,酒、饮料和精制茶制造业,2000/8/7
996,S90,综合,2000/7/18
996,G54,道路运输业,2008/2/19
996,F51,批发业,2012/10/26
997,I65,软件和信息技术服务业,2000/8/7
998,A01,农业,2000/12/11
999,C27,医药制造业,2000/3/9
1201,A03,畜牧业,2021/4/28
1202,G58,装卸搬运和运输代理业,2021/4/29
1203,B08,黑色金属矿采选业,2021/5/10
1205,G55,水上运输业,2021/5/13
1206,C22,造纸及纸制品业,2021/5/18
1207,C26,化学原料及化学制品制造业,2021/6/23
1208,C38,电气机械及器材制造业,2021/6/24
1209,C18,纺织服装、服饰业,2021/7/23
1210,D44,电力、热力生产和供应业,2021/7/29
1211,C20,木材加工及木、竹、藤、棕、草制品业,2021/8/5
1212,C30,非金属矿物制品业,2021/8/23
1213,G53,铁路运输业,2021/9/8
1215,C14,食品制造业,2021/9/6
1216,C30,非金属矿物制品业,2021/10/19
1217,C26,化学原料及化学制品制造业,2021/9/29
1218,C26,化学原料及化学制品制造业,2021/10/15
1219,C14,食品制造业,2021/10/21
1222,C24,文教、工美、体育和娱乐用品制造业,2022/8/18
1223,C35,专用设备制造业,2022/12/12
1226,C33,金属制品业,2022/6/22
1227,J66,货币金融服务,2022/1/17
1228,L72,商务服务业,2022/4/29
1229,C39,计算机、通信和其他电子设备制造业,2022/8/8
1230,N78,公共设施管理业,2022/7/15
1231,C26,化学原料及化学制品制造业,2022/8/19
1234,C18,纺织服装、服饰业,2022/1/11
1236,J67,资本市场服务,2022/8/5
1238,C21,家具制造业,2022/9/19
1255,C26,化学原料及化学制品制造业,2022/9/30
1256,C35,专用设备制造业,2022/12/5
1258,D44,电力、热力生产和供应业,2022/7/27
1259,C38,电气机械及器材制造业,2022/8/31
1266,C40,仪器仪表制造业,2022/2/28
1267,E48,土木工程建筑业,2021/11/17
1268,C34,通用设备制造业,2022/6/30
1269,C42,废弃资源综合利用业,2022/9/30
1270,C39,计算机、通信和其他电子设备制造业,2022/6/6
1283,C38,电气机械及器材制造业,2022/9/5
1288,C34,通用设备制造业,2021/11/1
1289,D44,电力、热力生产和供应业,2022/1/24
1296,C30,非金属矿物制品业,2021/12/24
1298,F51,批发业,2022/10/31
1299,D45,燃气生产和供应业,2022/10/31
1300,C24,文教、工美、体育和娱乐用品制造业,2022/10/19
1301,C30,非金属矿物制品业,2022/12/28
1308,C39,计算机、通信和其他电子设备制造业,2022/3/18
1309,C39,计算机、通信和其他电子设备制造业,2022/7/1
1313,C13,农副食品加工业,2022/2/16
1316,F51,批发业,2022/6/24
1317,G58,装卸搬运和运输代理业,2021/11/30
1318,C14,食品制造业,2022/5/20
1319,C36,汽车制造业,2022/5/12
1322,C30,非金属矿物制品业,2022/10/26
1323,C21,家具制造业,2022/6/23
1330,R86,广播、电视、电影和影视录音制作业,2022/8/18
1331,D45,燃气生产和供应业,2022/9/8
1332,C35,专用设备制造业,2022/9/20
1333,C26,化学原料及化学制品制造业,2022/12/8
1336,C35,专用设备制造业,2022/7/25
1338,C15,酒、饮料和精制茶制造业,2022/11/16
1339,C39,计算机、通信和其他电子设备制造业,2022/8/15
1696,C37,铁路、船舶、航空航天和其它运输设备制造业,1997/3/6
1896,D44,电力、热力生产和供应业,1998/1/22
1914,K70,房地产业,2019/12/16
1965,G54,道路运输业,2017/12/25
1979,K70,房地产业,2015/12/30
2001,C26,化学原料及化学制品制造业,2004/6/25
2001,C27,医药制造业,2011/7/25
2002,C29,橡胶和塑料制品业,2004/6/25
2002,C26,化学原料及化学制品制造业,2013/6/28
2003,C41,其他制造业,2004/6/25
2003,C18,纺织服装、服饰业,2012/10/26
2004,C27,医药制造业,2004/6/25
2004,C26,化学原料及化学制品制造业,2013/6/28
2005,C38,电气机械及器材制造业,2004/6/25
2006,C35,专用设备制造业,2004/6/25
2007,C27,医药制造业,2004/6/25
2008,C39,计算机、通信和其他电子设备制造业,2004/6/25
2008,C35,专用设备制造业,2011/4/15
2009,C35,专用设备制造业,2004/6/29
2009,C34,通用设备制造业,2012/10/26
2010,C26,化学原料及化学制品制造业,2004/6/29
2010,L72,商务服务业,2018/7/30
2011,C34,通用设备制造业,2004/7/5
2012,C22,造纸及纸制品业,2004/7/5
2013,C36,汽车制造业,2004/7/5
2013,C37,铁路、船舶、航空航天和其它运输设备制造业,2013/6/28
2014,C29,橡胶和塑料制品业,2004/7/8
2015,C17,纺织业,2004/7/8
2015,D44,电力、热力生产和供应业,2019/7/11
2016,C35,专用设备制造业,2004/7/8
2016,K70,房地产业,2008/9/8
2017,C41,其他制造业,2004/7/13
2017,I63,电信、广播电视和卫星传输服务,2012/6/22
2017,C39,计算机、通信和其他电子设备制造业,2012/10/26
2018,C26,化学原料及化学制品制造业,2004/7/13
2018,F51,批发业,2017/9/11
2019,C26,化学原料及化学制品制造业,2004/7/13
2019,C27,医药制造业,2012/10/26
2020,C27,医药制造业,2004/7/15
2021,C35,专用设备制造业,2004/7/15
2022,C27,医药制造业,2004/7/21
2023,G58,装卸搬运和运输代理业,2004/7/21
2023,C37,铁路、船舶、航空航天和其它运输设备制造业,2012/10/26
2024,F52,零售业,2004/7/21
2025,C39,计算机、通信和其他电子设备制造业,2004/7/26
2026,C33,金属制品业,2004/7/27
2027,C39,计算机、通信和其他电子设备制造业,2004/8/4
2027,L72,商务服务业,2016/5/6
2028,C38,电气机械及器材制造业,2004/8/5
2029,C18,纺织服装、服饰业,2004/8/6
2030,C27,医药制造业,2004/8/9
2031,C35,专用设备制造业,2004/8/16
2032,C33,金属制品业,2004/8/17
2033,L72,商务服务业,2004/8/25
2033,N78,公共设施管理业,2012/10/26
2034,C17,纺织业,2004/8/26
2034,N77,生态保护和环境治理业,2018/1/19
2035,C33,金属制品业,2004/9/1
2035,C38,电气机械及器材制造业,2011/7/26
2036,C17,纺织业,2004/9/3
2036,C18,纺织服装、服饰业,2012/10/26
2036,C39,计算机、通信和其他电子设备制造业,2016/1/25
2037,C26,化学原料及化学制品制造业,2004/9/8
2038,C27,医药制造业,2004/9/9
2039,D44,电力、热力生产和供应业,2005/3/3
2040,G58,装卸搬运和运输代理业,2005/3/25
2040,G55,水上运输业,2012/10/26
2041,A01,农业,2005/4/18
2042,C17,纺织业,2005/4/27
2043,C20,木材加工及木、竹、藤、棕、草制品业,2005/5/10
2044,C18,纺织服装、服饰业,2005/5/18
2044,Q83,卫生,2015/10/27
2045,C39,计算机、通信和其他电子设备制造业,2005/5/23
2046,C34,通用设备制造业,2005/5/26
2047,C33,金属制品业,2005/5/31
2047,E50,建筑装饰和其他建筑业,2014/6/6
2048,C36,汽车制造业,2005/6/3
2049,C39,计算机、通信和其他电子设备制造业,2005/6/6
2050,C34,通用设备制造业,2005/6/7
2051,E50,建筑装饰和其他建筑业,2006/6/19
2051,E48,土木工程建筑业,2012/10/26
2052,C39,计算机、通信和其他电子设备制造业,2006/6/27
2053,C13,农副食品加工业,2006/6/27
2053,C26,化学原料及化学制品制造业,2011/7/21
2053,C14,食品制造业,2016/11/10
2054,C26,化学原料及化学制品制造业,2006/7/25
2055,C39,计算机、通信和其他电子设备制造业,2006/7/25
2056,C39,计算机、通信和其他电子设备制造业,2006/8/2
2056,C38,电气机械及器材制造业,2012/10/26
2057,C26,化学原料及化学制品制造业,2006/8/2
2058,C40,仪器仪表制造业,2006/8/2
2059,L72,商务服务业,2006/8/10
2059,N78,公共设施管理业,2012/10/26
2060,E48,土木工程建筑业,2006/8/10
2061,C26,化学原料及化学制品制造业,2006/8/16
2061,E48,土木工程建筑业,2018/1/19
2062,E47,房屋建筑业,2006/8/16
2062,E48,土木工程建筑业,2012/10/26
2063,I65,软件和信息技术服务业,2006/8/23
2064,C28,化学纤维制造业,2006/8/23
2065,I65,软件和信息技术服务业,2006/8/23
2066,C30,非金属矿物制品业,2006/8/23
2067,C22,造纸及纸制品业,2006/9/15
2068,C26,化学原料及化学制品制造业,2006/9/15
2069,A04,渔业,2006/9/28
2070,C17,纺织业,2006/10/12
2071,C33,金属制品业,2006/10/12
2071,R86,广播、电视、电影和影视录音制作业,2014/10/13
2072,C17,纺织业,2006/10/18
2072,I64,互联网和相关服务,2017/9/11
2073,C35,专用设备制造业,2006/10/18
2073,I64,互联网和相关服务,2008/3/7
2073,C35,专用设备制造业,2012/10/26
2074,C38,电气机械及器材制造业,2006/10/18
2075,C32,有色金属冶炼及压延加工业,2006/10/25
2075,C31,黑色金属冶炼及压延加工业,2011/3/7
2076,C39,计算机、通信和其他电子设备制造业,2006/10/25
2076,C38,电气机械及器材制造业,2011/7/22
2077,S90,综合,2006/11/16
2077,K70,房地产业,2012/10/26
2077,C39,计算机、通信和其他电子设备制造业,2021/7/19
2078,C22,造纸及纸制品业,2006/11/16
2079,C39,计算机、通信和其他电子设备制造业,2006/11/16
2080,C30,非金属矿物制品业,2006/11/20
2081,E50,建筑装饰和其他建筑业,2006/11/20
2082,C32,有色金属冶炼及压延加工业,2006/11/20
2082,C27,医药制造业,2021/4/14
2083,C17,纺织业,2006/11/24
2084,C33,金属制品业,2006/11/24
2085,C36,汽车制造业,2006/11/28
2086,A04,渔业,2006/11/28
2087,C17,纺织业,2006/11/30
2088,C30,非金属矿物制品业,2006/11/30
2089,C39,计算机、通信和其他电子设备制造业,2006/11/30
2090,I64,互联网和相关服务,2006/12/8
